12/06/2023 Lewis & Clark           60 Portland St.           104    
12/06/2023 Florida A&M             65 Presbyterian            60    
12/06/2023 Brown                   67 Rhode Island            64    
12/06/2023 American                53 Saint Joseph's          69    
12/06/2023 Bryant                  67 Siena                   51    
12/06/2023 Green Bay               69 SIU Edwardsville        78    
12/06/2023 Harris Stowe            45 Southeast Missouri St.  95    
12/06/2023 Purdue Fort Wayne       70 Southern Indiana        57    
12/06/2023 Sacred Heart            50 St. John's              85    
12/06/2023 Milwaukee               71 St. Thomas              75    
12/06/2023 Stonehill               63 Stony Brook             81    
12/06/2023 Bloomsburg              55 Temple                  85    
12/06/2023 DePaul                  64 Texas A&M               89    
12/06/2023 UT Rio Grande Valley    76 Texas A&M Corpus Chris  74    
12/06/2023 Nebraska Omaha          58 Texas Tech              87    
12/06/2023 Massachusetts           71 Towson                  81    
12/06/2023 Jacksonville            52 UCF                     94    
12/06/2023 UNT Dallas              37 UT Arlington            74    
12/06/2023 San Diego               81 Utah St.               108    
12/06/2023 San Francisco           73 Vanderbilt              60    
12/06/2023 Memphis                 85 VCU                     80 1  
12/06/2023 Rutgers                 57 Wake Forest             76    
12/06/2023 UC Riverside            49 Washington St.          86    
12/06/2023 Pittsburgh              80 West Virginia           63    
12/06/2023 Coe                     58 Western Illinois        80    
12/06/2023 Old Dominion            79 William & Mary          84    
12/06/2023 Fairfield               75 Yale                    71    
12/07/2023 Berea                   59 Bellarmine              98    
12/07/2023 Bethesda                54 Cal St. Northridge      92    
12/07/2023 Little Rock             71 Central Arkansas        75    
12/07/2023 Virginia Lynchburg      73 Delaware St.           106    
12/07/2023 IUPUI                   58 Eastern Illinois        75    
12/07/2023 Iowa                    65 Iowa St.                90    
12/07/2023 Point                   65 North Alabama          109    
12/07/2023 Portland                67 North Dakota St.        78    
12/07/2023 Eastern Kentucky        85 UNC Greensboro          87 1  
12/07/2023 Bethel IN               62 Wright St.              81    
12/08/2023 Holy Cross              64 Boston College          95    
12/08/2023 Saint Peter's           59 Duquesne                68    
12/08/2023 Oakland                 77 Eastern Michigan        63    
12/08/2023 Army                    64 Harvard                 70    
12/08/2023 North Carolina A&T      62 High Point              75    
12/08/2023 Illinois Chicago        55 Jacksonville St.        49    
12/08/2023 Fairleigh Dickinson     76 Manhattan               71    
12/08/2023 Navy                    68 Quinnipiac              71    
12/08/2023 Stonehill               56 Rider                   73    
12/08/2023 Colby Sawyer            36 Yale                    95    
12/09/2023 Eastern Washington      73 Air Force               68    
12/09/2023 Purdue                  92 Alabama                 86 N   Toronto, ON
12/09/2023 Wisconsin               73 Arizona                 98    
12/09/2023 UAB                     68 Arkansas St.            87    
12/09/2023 Indiana                 76 Auburn                 104 N   Atlanta, GA
12/09/2023 Murray St.              49 Austin Peay             53    
12/09/2023 Le Moyne                79 Binghamton              91    
12/09/2023 Western Oregon          70 Boise St.              109    
12/09/2023 Western Kentucky        82 Buffalo                 65    
12/09/2023 California              90 Butler                  97 2  
12/09/2023 TCU                     66 Clemson                 74 N   Toronto, ON
12/09/2023 Wofford                 88 Coastal Carolina        80    
12/09/2023 Saint Mary's            64 Colorado St.            61    
12/09/2023 Arkansas Pine Bluff     63 Connecticut            101    
12/09/2023 Central Michigan        64 Creighton              109    
12/09/2023 Marist                  63 Dartmouth               53    
12/09/2023 Miami OH                61 Davidson                79    
12/09/2023 Troy                    70 Dayton                  82    
12/09/2023 Longwood                62 Delaware St.            61    
12/09/2023 Louisville              68 DePaul                  75    
12/09/2023 Charlotte               56 Duke                    80    
12/09/2023 South Carolina          68 East Carolina           62    
12/09/2023 Richmond                76 Florida                 87 N   Sunrise, FL
12/09/2023 LeMoyne Owen            78 Florida A&M            108    
12/09/2023 Pacific                 56 Fresno St.              89    
12/09/2023 Bob Jones               58 Furman                 100    
12/09/2023 Coppin St.              45 George Washington       76    
12/09/2023 Syracuse                80 Georgetown              68    
12/09/2023 Alabama A&M             49 Georgia Tech            70    
12/09/2023 Western Illinois        68 Green Bay               59    
12/09/2023 Jackson St.             55 Houston                 89    
12/09/2023 Norfolk St.             64 Illinois St.            58    
12/09/2023 Northern Arizona        76 Incarnate Word          75    
12/09/2023 Southern Indiana        54 Indiana St.             98    
12/09/2023 Missouri                64 Kansas                  73    
12/09/2023 Cleveland St.           77 Kent St.                83    
12/09/2023 La Salle                67 Lafayette               51    
12/09/2023 Cairn                   33 Lehigh                  88    
12/09/2023 Grand Canyon            69 Liberty                 64    
12/09/2023 UMKC                    72 Lindenwood              67    
12/09/2023 Louisiana               67 Louisiana Tech          72    
12/09/2023 Goshen                  64 Loyola Chicago         115    
12/09/2023 Mount St. Mary's        77 Loyola MD               64    
12/09/2023 Kansas St.              75 LSU                     60    
12/09/2023 Central Connecticut     56 Maine                   69    
12/09/2023 Notre Dame              59 Marquette               78    
12/09/2023 UMass Lowell            77 Massachusetts           91    
12/09/2023 Georgia St.             60 Mercer                  64    
12/09/2023 Felician                85 Merrimack               89    
12/09/2023 Belmont                 75 Middle Tennessee        65    
12/09/2023 Florida Gulf Coast      57 Minnesota               77    
12/09/2023 Tulane                  76 Mississippi St.        106 N   Atlanta, GA
12/09/2023 Sam Houston St.         60 Missouri St.            69    
12/09/2023 Northern Illinois       71 Monmouth                74    
12/09/2023 Montana Tech            67 Montana                 88    
12/09/2023 Virginia Lynchburg      50 Morgan St.             120    
12/09/2023 Drake                   72 Nevada                  53 N   Henderson, NV
12/09/2023 Santa Clara             76 New Mexico              93 N   Henderson, NV
12/09/2023 Elizabeth City St.      70 Nicholls St.            84    
12/09/2023 Portland                83 North Dakota            72    
12/09/2023 Georgia Southern        56 North Florida           64    
12/09/2023 Akron                   77 Northern Kentucky       76    
12/09/2023 Marshall                74 Ohio                    69    
12/09/2023 Arkansas                70 Oklahoma                79 N   Tulsa, OK
12/09/2023 James Madison           84 Old Dominion            69 S  
12/09/2023 Ozark Christian         51 Oral Roberts           110    
12/09/2023 UTEP                    49 Oregon                  71    
12/09/2023 Utah Valley             71 Oregon St.              74    
12/09/2023 Kentucky                81 Penn                    66 n   Philadelphia, PA
12/09/2023 Ohio St.                80 Penn St.                83    
12/09/2023 UC San Diego            62 Pepperdine              68    
12/09/2023 Canisius                71 Pittsburgh              82    
12/09/2023 George Fox              77 Portland St.            83    
12/09/2023 Southeast Missouri St.  80 Purdue Fort Wayne       89    
12/09/2023 Carolina                64 Queens                 112    
12/09/2023 North Carolina Central  74 Radford                 82    
12/09/2023 Cal St. Fullerton       62 Sacramento St.          60    
12/09/2023 Fairfield               67 Sacred Heart            57    
12/09/2023 Hofstra                 68 Saint Louis             71    
12/09/2023 Arizona St.             84 San Diego               89    
12/09/2023 UC Irvine               62 San Diego St.           63    
12/09/2023 New Orleans             82 San Jose St.            87    
12/09/2023 Northwest               46 Seattle                101    
12/09/2023 Rutgers                 70 Seton Hall              63    
12/09/2023 Spring Hill             74 South Alabama           91    
12/09/2023 Bethune Cookman         80 South Carolina St.      71    
12/09/2023 Cal St. Bakersfield     73 South Dakota            78    
12/09/2023 Florida St.             72 South Florida           88 N   Sunrise, FL
12/09/2023 Southeastern Louisiana  44 Southern                69    
12/09/2023 Northwestern St.        74 Southern Miss           83    
12/09/2023 Idaho St.               74 Southern Utah           82    
12/09/2023 Siena                   56 St. Bonaventure         89    
12/09/2023 Bryant                  75 Stony Brook             86    
12/09/2023 Illinois                79 Tennessee               86    
12/09/2023 Houston Christian       50 Texas                   77    
12/09/2023 Nebraska Omaha          58 Texas A&M Corpus Chris  62    
12/09/2023 Northern Iowa           80 Toledo                  84    
12/09/2023 Milwaukee               81 UC Davis                79    
12/09/2023 Bethesda                76 UC Santa Barbara       126    
12/09/2023 Towson                  89 UMBC                    73    
12/09/2023 Loyola Marymount        78 UNLV                    75 n   Henderson, NV
12/09/2023 Kennesaw St.            84 USC Upstate             77    
12/09/2023 BYU                     69 Utah                    73    
12/09/2023 Northwest Nazarene      53 Utah St.                84    
12/09/2023 Idaho                   63 Utah Tech               62    
12/09/2023 Colgate                 77 Vermont                 71    
12/09/2023 UCLA                    56 Villanova               65    
12/09/2023 Valparaiso              50 Virginia Tech           71    
12/09/2023 American                77 VMI                     69    
12/09/2023 NJIT                    59 Wake Forest             83    
12/09/2023 Gonzaga                 73 Washington              78    
12/09/2023 Cal Poly                50 Weber St.               78    
12/09/2023 Drexel                  60 West Virginia           66    
12/09/2023 UNC Asheville           63 Western Carolina        78    
12/09/2023 Youngstown St.          72 Western Michigan        68    
12/09/2023 South Dakota St.        79 Wichita St.             69    
12/09/2023 Stephen F. Austin       70 Wyoming                 78    
12/09/2023 Cincinnati              79 Xavier                  84    
12/10/2023 Howard Payne            69 Abilene Christian      120    
12/10/2023 SIU Edwardsville        71 Ball St.                83    
12/10/2023 Ohio Dominican          49 Bowling Green           97    
12/10/2023 Rhode Island            70 Charleston              85    
12/10/2023 Tennessee Wesleyan      51 Chattanooga            112    
12/10/2023 St. Thomas              66 Chicago St.             50    
12/10/2023 Tennessee Tech          72 East Tennessee St.      73    
12/10/2023 Central Arkansas        73 Eastern Illinois        70    
12/10/2023 Bethany WV              56 Eastern Kentucky       121    
12/10/2023 North Texas             59 Fordham                 60 n   Brooklyn, NY
12/10/2023 Hawaii Pacific          53 Hawaii                  78    
12/10/2023 Saint Francis           54 Iona                    61    
12/10/2023 Michigan                90 Iowa                    80    
12/10/2023 Prairie View A&M        56 Iowa St.               107    
12/10/2023 Tennessee St.           71 Lipscomb                78    
12/10/2023 Winthrop                85 Little Rock             68    
12/10/2023 Colorado                90 Miami FL                63 N   Brooklyn, NY
12/10/2023 Michigan St.            70 Nebraska                77    
12/10/2023 Buffalo St.             64 Niagara                113    
12/10/2023 Morehead St.            86 North Alabama           77    
12/10/2023 Oak Hill Christian      14 North Dakota St.       108    
12/10/2023 Detroit Mercy           59 Northwestern            91    
12/10/2023 Tulsa                   57 Oklahoma St.            72 N   Oklahoma City, OK
12/10/2023 Brown                   54 Providence              74    
12/10/2023 Princeton               70 Saint Joseph's          74    
12/10/2023 Boston College          86 St. John's              80 n   Brooklyn, NY
12/10/2023 Johnson FL              43 Stetson                123    
12/10/2023 Albany                  73 Temple                  78 N   Brooklyn, NY
12/10/2023 Ecclesia                52 Tennessee Martin       110    
12/10/2023 Memphis                 81 Texas A&M               75    
12/10/2023 Mississippi             70 UCF                     68    
12/10/2023 Elon                    73 UNC Greensboro          82    
12/10/2023 Montreat                50 UNC Wilmington         119    
12/10/2023 Long Beach St.          84 USC                     79 1  
12/10/2023 Arkansas Fort Smith     60 UTSA                    93    
12/10/2023 Alcorn St.              58 VCU                     86    
12/10/2023 Boston University       73 Wagner                  59    
12/10/2023 Grambling St.           65 Washington St.          83    
12/10/2023 Virginia Lynchburg      50 William & Mary          99    
12/11/2023 Utah Tech               75 Cal St. Northridge      80    
12/11/2023 Columbia                87 Fairleigh Dickinson     83    
12/11/2023 North Greenville        60 Gardner Webb            79    
12/11/2023 Mississippi Valley St.  40 Gonzaga                 78    
12/11/2023 Mary Baldwin            53 Hampton                100    
12/11/2023 Gallaudet               61 Longwood                92    
12/11/2023 Stonehill               62 New Hampshire           75    
12/11/2023 Howard                  68 Penn                    78    
12/11/2023 Yale                    73 Quinnipiac              66    
12/11/2023 Delaware                73 Robert Morris           69    
12/11/2023 Alabama A&M             91 Samford                118    
12/11/2023 New Orleans             72 San Francisco           85    
12/11/2023 Jacksonville            85 South Carolina St.      86 1  
12/11/2023 Northern Colorado       99 Texas A&M Commerce     101 2  
12/11/2023 Jarvis Christian        58 Texas St.              107    
12/12/2023 Northwestern St.        54 Boise St.               95    
12/12/2023 Pfeiffer                59 Campbell                88    
12/12/2023 Bryant                  53 Cincinnati              85    
12/12/2023 Hofstra                 68 Duke                    89    
12/12/2023 Bowie St.               73 George Washington       88    
12/12/2023 Coppin St.              54 Georgetown              71    
12/12/2023 Green Bay               70 Illinois Chicago        68    
12/12/2023 Avila                   64 Lindenwood              81    
12/12/2023 Southeastern Louisiana  60 Louisiana Tech          89    
12/12/2023 Alcorn St.              65 Maryland               105    
12/12/2023 IUPUI                   65 Minnesota              101    
12/12/2023 Tennessee Martin        67 N.C. State              81    
12/12/2023 Northern New Mexico     71 New Mexico St.          76    
12/12/2023 North Carolina Central  67 North Carolina A&T      62    
12/12/2023 Waldorf                 36 North Dakota            87    
12/12/2023 Prairie View A&M        55 Northern Iowa           74    
12/12/2023 Cal Baptist             55 Oregon                  76    
12/12/2023 VMI                     56 Radford                 73    
12/12/2023 UMBC                    60 Saint Peter's           66    
12/12/2023 Louisiana Monroe        62 Sam Houston St.         63    
12/12/2023 Monmouth                61 Seton Hall              70    
12/12/2023 Arkansas Pine Bluff     86 South Florida          104    
12/12/2023 Champion Christian      61 Southern               109    
12/12/2023 Austin Peay             70 Southern Illinois       68    
12/12/2023 Sterling KS             47 Tarleton St.            85    
12/12/2023 Georgia Southern        56 Tennessee               74    
12/12/2023 Bethel TN               74 Tennessee Tech          81    
12/12/2023 Oral Roberts            76 Texas Tech              82    
12/12/2023 Southern New Orleans    63 Troy                   110    
12/12/2023 LIU                     65 UMass Lowell            78    
12/12/2023 Tabor                   57 UMKC                    80    
12/12/2023 Western Kentucky        91 Wright St.              84    
12/13/2023 UAB                     93 Alabama A&M             82    
12/13/2023 UNC Asheville           62 Auburn                  87 N   Huntsville, AL
12/13/2023 Denver                  74 BYU                     90    
12/13/2023 North Alabama           76 Charleston Southern     64    
12/13/2023 Boston University       56 Dartmouth               63    
12/13/2023 Portland Bible          34 Eastern Washington     103    
12/13/2023 FIU                     60 Florida Atlantic        94    
12/13/2023 Regent                  49 Howard                  88    
12/13/2023 Tennessee St.           52 Liberty                 74    
12/13/2023 UTSA                    84 Little Rock             93    
12/13/2023 Eastern Kentucky        62 Louisiana               73    
12/13/2023 Arkansas St.            75 Louisville              63    
12/13/2023 Alabama St.             56 LSU                     74    
12/13/2023 Southern Miss           48 McNeese St.             67    
12/13/2023 Longwood                80 Milwaukee               67    
12/13/2023 Murray St.              81 Mississippi St.         85    
12/13/2023 Weber St.               55 Nevada                  72    
12/13/2023 Chicago St.             75 Northwestern            73    
12/13/2023 Mid Atlantic Christian  51 Presbyterian           118    
12/13/2023 Bryn Athyn              40 Princeton               92    
12/13/2023 Appalachian St.         93 Queens                  81    
12/13/2023 Incarnate Word          57 Rice                    80    
12/13/2023 Seattle                 59 San Francisco           62    
12/13/2023 Utah St.                84 Santa Clara             82    
12/13/2023 Norfolk St.             78 Stony Brook             84    
12/13/2023 Marshall                87 Toledo                  88    
12/13/2023 Creighton               64 UNLV                    79 n   Henderson, NV
12/14/2023 St. Augustine           48 Campbell                97    
12/14/2023 The Citadel             71 Charleston              86    
12/14/2023 Grambling St.           56 Drake                   68    
12/14/2023 East Carolina           65 Florida                 70 n   Lakeland, FL
12/14/2023 Trinity Baptist         54 Jacksonville            91    
12/14/2023 Louisiana Monroe        73 Lamar                   97    
12/14/2023 St. Thomas              79 Marquette               84    
12/14/2023 Saint Mary of the Wood  33 Morehead St.           102    
12/14/2023 Birmingham Southern     51 New Orleans             91    
12/14/2023 Cumberlands             59 Northern Kentucky       94    
12/14/2023 Mayville St.            62 South Dakota St.        94    
12/14/2023 Furman                 110 Tulane                 117 2  
12/14/2023 Jacksonville St.        60 Wisconsin               75    
12/14/2023 Bethany WV              70 Youngstown St.         107    
12/15/2023 Cleveland St.           76 Bradley                 69    
12/15/2023 Saginaw Valley St.      70 Butler                  96    
12/15/2023 Northern Colorado       68 Colorado                90    
12/15/2023 Tusculum                43 East Tennessee St.     105    
12/15/2023 Bridgewater VA          70 Elon                   104    
12/15/2023 Cal St. Bakersfield     58 Fresno St.              61    
12/15/2023 Connecticut             76 Gonzaga                 63 n   Seattle, WA
12/15/2023 New Mexico              73 New Mexico St.          72    
12/15/2023 St. Andrews Pres.       50 North Carolina Central 102    
12/15/2023 Mount St. Mary's        72 Saint Francis           65    
12/15/2023 Texas St.               73 Sam Houston St.         60    
12/15/2023 Portland St.            65 San Diego               69    
12/15/2023 Texas A&M Corpus Chris  86 UT Rio Grande Valley    76    
12/16/2023 Chattanooga             88 Alabama A&M             72    
12/16/2023 Lipscomb                66 Arkansas                69 n   North Little Rock, AR
12/16/2023 Indiana St.             83 Ball St.                72 N   Indianapolis, IN
12/16/2023 Evansville              70 Bellarmine              61    
12/16/2023 UMKC                    69 Bowling Green           79    
12/16/2023 Towson                  93 Bryant                 101 2N  Elmont, NY
12/16/2023 Radford                 70 Bucknell                63    
12/16/2023 Georgia St.             54 BYU                     86    
12/16/2023 Dayton                  82 Cincinnati              68 n   Cincinnati, OH
12/16/2023 Alabama                 82 Creighton               85    
12/16/2023 Lynchburg               63 Davidson                98    
12/16/2023 Northwestern            56 DePaul                  46    
12/16/2023 Albany                  52 Drexel                  71    
12/16/2023 Trinity FL              55 FIU                    146    
12/16/2023 SMU                     68 Florida St.             57    
12/16/2023 Appalachian St.         80 Gardner Webb            59 N   Greensboro, NC
12/16/2023 Loyola MD               54 George Mason            62    
12/16/2023 High Point              58 Georgia                 66    
12/16/2023 UNC Wilmington          82 Georgia Southern        77    
12/16/2023 Portland                63 Grand Canyon            91 n   Phoenix, AZ
12/16/2023 James Madison           88 Hampton                 71    
12/16/2023 Norfolk St.             58 Hofstra                 74    
12/16/2023 Texas A&M               66 Houston                 70 n   Houston, TX
12/16/2023 Champion Christian      72 Houston Christian      107    
12/16/2023 Western Michigan        68 Illinois Chicago        89    
12/16/2023 Kansas                  75 Indiana                 71    
12/16/2023 Florida A&M             52 Iowa                    88 N   Des Moines, IA
12/16/2023 Lindenwood              73 IUPUI                   67    
12/16/2023 Howard                  74 Jackson St.             81 N   Las Vegas, NV
12/16/2023 Dartmouth               54 Le Moyne                80    
12/16/2023 St. Andrews Pres.       26 Liberty                 99    
12/16/2023 UC Santa Barbara        68 Loyola Marymount        59 N   Phoenix, AZ
12/16/2023 UNC Greensboro          65 Marshall                72    
12/16/2023 West Virginia           79 Massachusetts           87 n   Springfield, MA
12/16/2023 Clemson                 77 Memphis                 79    
12/16/2023 Florida Gulf Coast      65 Mercer                  70    
12/16/2023 La Salle                77 Miami FL                84    
12/16/2023 Eastern Michigan        66 Michigan                83    
12/16/2023 Baylor                  64 Michigan St.            88 n   Detroit, MI
12/16/2023 California              78 Mississippi             88 N   San Antonio, TX
12/16/2023 Rider                   71 Monmouth                77    
12/16/2023 American Indian         81 Montana St.            106    
12/16/2023 Southeastern Louisiana  61 Murray St.              55    
12/16/2023 NJIT                    81 Niagara                 89    
12/16/2023 Kentucky                87 North Carolina          83 N   Atlanta, GA
12/16/2023 Texas Southern          79 North Carolina A&T      85 N   Las Vegas, NV
12/16/2023 Trinity Baptist         72 North Florida          113    
12/16/2023 Southern Utah           74 Northern Arizona        76    
12/16/2023 Rice                    76 Northwestern St.        51    
12/16/2023 Georgetown              72 Notre Dame              68 1  
12/16/2023 UCLA                    60 Ohio St.                67 N   Atlanta, GA
12/16/2023 Green Bay               47 Oklahoma                81    
12/16/2023 UC Davis                82 Pacific                 61    
12/16/2023 Georgia Tech            82 Penn St.                81 1N  New York, NY
12/16/2023 South Carolina St.      50 Pittsburgh              86    
12/16/2023 Kennesaw St.            94 Presbyterian            84    
12/16/2023 Sacred Heart            64 Providence              78    
12/16/2023 Arizona                 84 Purdue                  92 n   Indianapolis, IN
12/16/2023 Bethune Cookman         63 Purdue Fort Wayne       86    
12/16/2023 Delaware                67 Rhode Island            56 N   Elmont, NY
12/16/2023 Charlotte               56 Richmond                64    
12/16/2023 LIU                     61 Rutgers                 83    
12/16/2023 Iona                    58 Saint Joseph's          83 N   Elmont, NY
12/16/2023 Louisiana Tech          74 Saint Louis             75    
12/16/2023 UNLV                    67 Saint Mary's            69 2N  Phoenix, AZ
12/16/2023 Belmont                 93 Samford                 99    
12/16/2023 Charleston Southern     69 South Carolina          73    
12/16/2023 Loyola Chicago          64 South Florida           77    
12/16/2023 Florida Atlantic        64 St. Bonaventure         54 N   Springfield, MA
12/16/2023 Fordham                 55 St. John's              77    
12/16/2023 Arizona St.             59 TCU                     79 n   Fort Worth, TX
12/16/2023 N.C. State              70 Tennessee               79 N   San Antonio, TX
12/16/2023 Boyce                   59 Tennessee St.          117    
12/16/2023 North Alabama           67 Tennessee Tech          70    
12/16/2023 LSU                     85 Texas                   96 N   Houston, TX
12/16/2023 Vanderbilt              54 Texas Tech              76 N   Fort Worth, TX
12/16/2023 Southern                81 Tulane                 105    
12/16/2023 Missouri St.            72 Tulsa                   73    
12/16/2023 South Dakota            78 UC Irvine              121    
12/16/2023 Cal Baptist             70 UC Riverside            69    
12/16/2023 Central Connecticut     57 UMass Lowell            54    
12/16/2023 Western Carolina        70 USC Upstate             53    
12/16/2023 Air Force               73 UT Arlington            76 n   Fort Worth, TX
12/16/2023 Utah Valley             62 Utah                    76    
12/16/2023 San Francisco           53 Utah St.                54 n   Salt Lake City, UT
12/16/2023 North Dakota            79 Utah Tech               62    
12/16/2023 Chicago St.             63 Valparaiso              62    
12/16/2023 Temple                  78 VCU                     87    
12/16/2023 Northeastern            54 Virginia                56    
12/16/2023 Vermont                 51 Virginia Tech           73    
12/16/2023 Santa Clara             69 Washington St.          61 N   Phoenix, AZ
12/16/2023 Austin Peay             64 Western Kentucky        65    
12/16/2023 Southern Illinois       68 Wichita St.             69    
12/16/2023 Weber St.               84 Wyoming                 71    
12/16/2023 Winthrop                59 Xavier                  75    
12/17/2023 UTEP                    82 Abilene Christian       88    
12/17/2023 Miami Hamilton          45 Akron                   88    
12/17/2023 Stony Brook             78 Army                    74 1  
12/17/2023 USC                     75 Auburn                  91    
12/17/2023 Cal St. Fullerton       65 Boise St.               88    
12/17/2023 CSU Pueblo              54 Colorado St.            86    
12/17/2023 Blackburn               66 Eastern Illinois        87    
12/17/2023 Northern Kentucky       85 Eastern Kentucky        75    
12/17/2023 Wagner                  51 Fairfield               63    
12/17/2023 Nevada                  72 Hawaii                  66    
12/17/2023 Colgate                 57 Illinois                74    
12/17/2023 North Dakota St.        65 Illinois St.            75    
12/17/2023 Florida A&M             58 Iowa St.                96    
12/17/2023 North Carolina A&T      60 Jackson St.             68 N   Las Vegas, NV
12/17/2023 Nebraska                62 Kansas St.              46    
12/17/2023 VMI                     49 Longwood                68    
12/17/2023 Pepperdine              63 Louisville              85    
12/17/2023 Louisiana               72 McNeese St.             74    
12/17/2023 North Texas             54 Mississippi St.         72 n   Tupelo, MS
12/17/2023 Seton Hall              93 Missouri                87 n   Kansas City, MO
12/17/2023 Washington College      33 Navy                    91    
12/17/2023 Stetson                 80 Nebraska Omaha          88    
12/17/2023 Alcorn St.              82 Northern Iowa          100    
12/17/2023 Oral Roberts            60 Oklahoma St.            81    
12/17/2023 Syracuse                83 Oregon                  63 N   Sioux Falls, SD
12/17/2023 UTSA                    65 Oregon St.              66    
12/17/2023 St. Vincent             46 Robert Morris           95    
12/17/2023 Montana                 86 San Jose St.            75    
12/17/2023 Washington             100 Seattle                 99 2  
12/17/2023 Lindsey Wilson          59 Southeast Missouri St.  87    
12/17/2023 Crown                   66 St. Thomas              85    
12/17/2023 Idaho                   64 Stanford                82    
12/17/2023 Hartford                44 Stonehill               71    
12/17/2023 Howard                  78 Texas Southern          79 N   Las Vegas, NV
12/17/2023 Montevallo              56 UAB                     92    
12/17/2023 Kentucky Christian      54 Wofford                105    
12/18/2023 Ecclesia                75 Arkansas Pine Bluff    125    
12/18/2023 Eastern Washington      62 Cal Poly                53    
12/18/2023 Morgan St.              76 Campbell                83    
12/18/2023 Coastal Carolina        81 Charleston              84    
12/18/2023 UT Rio Grande Valley    68 Chicago St.             78    
12/18/2023 Thomas                  48 Dartmouth               77    
12/18/2023 Adams St.               83 Denver                  89    
12/18/2023 Penn State Allegheny    49 Drexel                 117    
12/18/2023 Bradley                 67 Duquesne                69 N   Akron, OH
12/18/2023 Tennessee Martin        91 Evansville              98    
12/18/2023 Portland St.            75 Fresno St.              72 1  
12/18/2023 Quinnipiac              77 Holy Cross              57    
12/18/2023 Louisiana Monroe        65 Jacksonville            75    
12/18/2023 Southern Miss           82 Lamar                   79    
12/18/2023 Houghton                72 Le Moyne                92    
12/18/2023 Murray St.              66 Little Rock             80    
12/18/2023 Detroit Mercy           56 Loyola Marymount        76    
12/18/2023 Maryland Eastern Shore  52 Marist                  76    
12/18/2023 Bluefield               70 Marshall               103    
12/18/2023 Oakland                 62 Michigan St.            79    
12/18/2023 Southern Virginia       52 Norfolk St.            108    
12/18/2023 Calumet                 48 Northern Illinois       92    
12/18/2023 Defiance                28 Ohio                   108    
12/18/2023 Cal St.Stanislaus       46 Pacific                 68    
12/18/2023 North American          61 Prairie View A&M        92    
12/18/2023 UC San Diego            83 Sacramento St.          52    
12/18/2023 Central Christian MO    56 SIU Edwardsville        99    
12/18/2023 Jacksonville St.        65 Tarleton St.            62    
12/18/2023 Arlington Baptist       53 Texas A&M Commerce     130    
12/18/2023 Texas Lutheran          50 Texas A&M Corpus Chris 102    
12/18/2023 LeTourneau              68 Texas St.              110    
12/18/2023 Maine                   51 UCF                     74    
12/18/2023 South Carolina St.      75 UNC Asheville           79    
12/18/2023 Delaware St.            59 Wake Forest             88    
12/18/2023 Eureka                  56 Western Illinois        92    
12/18/2023 Westminster PA          45 Youngstown St.         117    
12/19/2023 USC                     79 Alabama St.             59    
12/19/2023 Sacred Heart            79 Albany                  93    
12/19/2023 Niagara                 69 Binghamton              74    
12/19/2023 Hampton                 65 Bowling Green           75    
12/19/2023 Georgetown              64 Butler                  74    
12/19/2023 Western Kentucky        73 Cal Baptist             70    
12/19/2023 South Dakota            76 Cal St. Bakersfield     96    
12/19/2023 Northeastern            79 Central Connecticut     74    
12/19/2023 Davenport               66 Central Michigan        90    
12/19/2023 Gardner Webb            66 Chattanooga             69    
12/19/2023 Merrimack               49 Cincinnati              65    
12/19/2023 Alcorn St.              55 Drake                   92    
12/19/2023 Stetson                 80 FIU                     68    
12/19/2023 North Florida           75 Florida St.             91    
12/19/2023 Presbyterian            61 Furman                  76    
12/19/2023 Bridgewater VA          60 George Mason            84    
12/19/2023 Florida Gulf Coast      53 Georgia Southern        42 N   Savannah, GA
12/19/2023 Toccoa Falls            45 Georgia St.            122    
12/19/2023 UNC Greensboro          63 High Point              74    
12/19/2023 Morehead St.            68 Indiana                 69    
12/19/2023 Tennessee St.           69 Indiana St.             90    
12/19/2023 Coppin St.              48 James Madison           87    
12/19/2023 Brescia                 59 Kennesaw St.            91    
12/19/2023 Cal St.Dominguez Hills  78 Long Beach St.         107    
12/19/2023 Charleston Southern     59 Loyola Chicago          72    
12/19/2023 Nicholls St.            67 Maryland                73    
12/19/2023 Virginia                54 Memphis                 77    
12/19/2023 Queens                  65 Mercer                  84    
12/19/2023 Florida                106 Michigan               101 2N  Charlotte, NC
12/19/2023 Troy                    53 Mississippi             74    
12/19/2023 Lindenwood              57 Missouri St.            79    
12/19/2023 Southern Utah           88 Montana St.             89 1  
12/19/2023 Southern New Orleans    75 Northwestern St.        99    
12/19/2023 The Citadel             65 Notre Dame              45    
12/19/2023 John Brown              59 Oral Roberts            71    
12/19/2023 Marquette               57 Providence              72    
12/19/2023 Middle Tennessee        34 Saint Mary's            71    
12/19/2023 Saint Katherine         57 San Diego St.           91    
12/19/2023 Cornell                 95 Siena                   74    
12/19/2023 Houston Christian       53 SMU                     89    
12/19/2023 Winthrop                62 South Carolina          72    
12/19/2023 Wiley                   49 Southern                82    
12/19/2023 North Dakota St.        63 Southern Illinois       76    
12/19/2023 St. Francis IL          47 Southern Indiana        79    
12/19/2023 New Mexico St.          72 Stephen F. Austin       75    
12/19/2023 Mississippi Valley St.  50 Tulsa                   79    
12/19/2023 Montana                 73 UC Davis                61    
12/19/2023 Cal St. Northridge      76 UCLA                    72    
